@ES0FX       KO08XL   1296  2
@ES0TJC      KO08XK   144   3
@ES0TJC      KO08XK   432   3
@ES0Z        KO18KT   50    4
@ES1ATE      KO29JK   432   1
@ES1OX       KO29HI   432   2
@ES1OX/2     KO29AI   1296  2
@ES1OX/2     KO29AI   144   3
@ES1XQ       KO29IK   144   1
@ES1XQ       KO29IK   432   1
@ES2DF       KO29GG   1296  3
@ES2DF       KO29GG   144   3
@ES2DF       KO29GG   432   3
@ES2IPA      KO29JM   144   2
@ES2MA       KO29GH   50    2
@ES2MC       KO29GG   144   6
@ES2MC       KO29GG   432   6
@ES2MC       KO29GG   50    3
@ES3MR       KO28KX   144   4
@ES4RM       KO49AL   144   4
@ES5PWN      KO38BP   144   4
@ES5RY       KO38JI   50    1
@ES8AT       KO18UO   144   1
@ES8GP       KO28DJ   50    3
@ES8GP       KO28DJ   70    1
@ES8HY       KO28GJ   144   1
@EU1RZ/2     KO34SC   144   1
@EU2TT       KO44FE   144   1
@EU6AX       KO35UD   144   3
@EU6AX       KO35UD   432   4
@EU7SV       KO43HH   144   1
@EW1T        KO33MM   144   1
@EW1TA       KO33TT   144   1
@EW4GL       KO13WQ   144   1
@EW6FS       KO35LB   144   2
@G3YDY       JO01FQ   50    1
@G4CLA       IO92JL   50    1
@G8SEI       IO92FO   50    1
@GM4CXM      IO75TW   50    1
@GM4JTJ      IO86RP   50    1
@IV3KKW      JN66IE   50    1
@IW5BHU      JN54BC   50    1
@IZ5YKY      JN53IS   50    1
@YL2KO       KO37RI   1296  1
@YL2KO       KO37RI   144   1
@YL2LW       KO26CW   432   2
@YL3ARU      KO26AX   144   1
@YL3ASS      KO26CW   144   1
@YL3ASS      KO26CW   432   1
@YL3FK       KO26CX   432   1
@YL3GCJ      KO36QM   1296  3
@YL3NT       KO36PM   1296  8
@YL3OI       KO26MO   50    3
@YL3QH       KO26CW   432   1
@YL3RK       KO27EH   1296  5
@LA2Z        JO59EJ   144   2
@LA6PV       JO59LD   144   1
@LY1BWB      KO24PR   144   1
@LY1CR       KO15CL   144   2
@LY1CR       KO15CL   432   4
@LY1RC       KO14XX   144   2
@LY1RD       KO16EH   144   1
@LY2BAD      KO25ER   144   1
@LY2BDA      KO24MQ   144   3
@LY2BDA      KO24MQ   432   4
@LY2CH       KO15OV   144   3
@LY2CH       KO15OV   432   3
@LY2HS       KO25UO   1296  4
@LY2HS       KO25UO   144   7
@LY2HS       KO25UO   432   9
@LY2J        KO14QL   144   1
@LY2J        KO14QL   432   2
@LY2LE       KO06NA   432   1
@LY2R        KO15VS   1296  4
@LY2VO       KO15PX   1296  3
@LY2WR       KO24FO   1296  4
@LY2WR       KO24FO   144   3
@LY3BBE      KO15PV   144   1
@LY3ES       KO26CW   144   1
@LY3FI       KO24PR   432   2
@LY3JE       KO26TC   144   3
@LY3JE       KO26TC   432   4
@LY3SU       KO15PW   432   1
@LY4AA       KO14WW   432   1
@LY4H        KO15PV   432   1
@LY4KR       KO05OQ   144   1
@LY5VP       KO15QV   144   3
@LY5VP       KO15QV   432   5
@OG5O        KP20MJ   50    4
@OG6B        KP30AW   50    2
@OH0AZX      KP00IF   144   3
@OH0AZX      KP00IF   432   4
@OH0AZX      KP00IF   50    3
@OH0JLR      JP90TG   144   1
