@4SK1BL      JO97HK   144   1
@9A2DI       JN95IN   50    1
@9A5CW       JN65UF   50    1
@DL4KG       JN48OU   50    1
@DL4KUG      JO64PB   50    1
@ES0TJC      KO08XK   144   2
@ES0TJC      KO08XK   432   3
@ES10X       KO29SI   144   1
@ES1ATE      KO29JK   144   2
@ES1ATE      KO29JK   432   1
@ES1OX       KO29HI   144   2
@ES1TP       KO28IK   144   1
@ES2AFF      KO29EE   144   1
@ES2AFF      KO29EE   432   1
@ES2DF       KO29GG   144   1
@ES2DF       KO29GG   432   1
@ES2IPA      KO29JM   144   2
@ES2JL       KO29LL   50    1
@ES2MA       KO29GH   50    3
@ES2MC       KO29GG   432   4
@ES2Z        KO29JM   50    2
@ES3MAR      KO28KX   144   4
@ES3RF       KO29IF   50    2
@ES4RM       KO49AL   144   1
@ES5GI       KO38GQ   144   4
@ES5GI       KO38GQ   432   4
@ES6RMR      KO27XX   144   1
@ES8GP       KO28CJ   144   4
@ES8GP       KO28DJ   50    3
@ES8PW       KO18VM   144   3
@EU6AX       KO35UD   144   4
@EW6CY       KO35KC   144   3
@G4CLA       IO92JL   50    1
@G8BCG       IO70RK   50    1
@G8SEI       IO92FO   50    1
@GM4CXM      IO75TW   50    1
@GM4JTJ      IO86RP   50    1
@GM4VVX      IO78TA   50    1
@HA6NN       JN98VC   50    1
@I5YDI       JN54BB   50    1
@IU0ERZ      JN62CK   50    1
@IV3KKW      JN66IE   50    1
@IZ4TOA      JN54ON   50    1
@YL2IV       KO06ML   144   1
@YL2IV       KO06OL   50    3
@YL3ARP      KO06ML   50    2
@YL3GCJ      KO36LM   144   1
@YL3JO       KO27EU   1296  1
@LA6PV       JO59LD   144   1
@LY1CR       KO15CL   144   2
@LY1CR       KO15CL   432   2
@LY1RC       KO14XX   144   2
@LY1RC       KO14XX   432   2
@LY1RD       KO16DH   144   1
@LY2BDA      KO24MQ   144   2
@LY2BDA      KO24MQ   432   3
@LY2CH       KO15OV   144   1
@LY2CH       KO15OV   432   1
@LY2J        KO14QL   144   1
@LY2KE       KO15OV   144   1
@LY2LE       KO06NA   144   3
@LY2R        KO15VS   432   3
@LY2RZ       KO25HD   144   1
@LY2WR       KO24FO   144   3
@LY3FI       KO24PR   144   1
@LY3PEJ      KO15CL   144   1
@LY3VP       KO15LA   144   1
@LY3WS       KO25DB   144   1
@LY4AA       KO14WW   144   1
@LY4H        KO15PV   432   1
@OG3B        KP10AQ   50    1
@OG3G        KP10AQ   50    1
@OH0AZX      KP00IF   144   5
@OH0KCE      JP90XG   50    2
@OH1ND       KP00XL   144   1
@OH1ND       KP00XL   432   2
@OH2FQV      KP20MF   432   1
@OH2MDN      KO19LT   50    6
@OH3DP       KP10TT   144   2
@OH3TR       KP11VK   432   1
@OH4GGW      KP31MO   50    1
@OH4JVC      KP31ST   144   1
@OH4LA       KP20LG   144   3
@OH4LA       KP20LG   432   4
@OH4LA       KP20LG   50    1
@OH4MVH      KP32PG   432   1
@OH6DVD      KP20XW   432   1
@OH6MAZ      KP21IG   144   1
@OH6P        KP22AN   50    2
@OH6UW       KP22WI   144   1
