Callsign	WWLoc	UTC	Corresp	Sent	Recvd	nWWLoc	Mode	Band	QRB	Pnt	nWWLoc	Remark	
YL2AJ	KO16OX	1702	ES5GI	57	56	KO38GQ		432	274	274	KO38	ScoredNoLog	
YL2AJ	KO16OX	1703	LY2R	599	599	KO15VS	CW	144	140	140	KO15		
YL2AJ	KO16OX	1703	OH4LA	599	599	KP20LG	CW	144	380	380	KP20	ScoredNoLog	
YL2AJ	KO16OX	1706	YL3EK	56	56	KO27FF		432	81	81	KO27		
YL2AJ	KO16OX	1707	YL3EK	59	59	KO27FF		144	81	81	KO27		
YL2AJ	KO16OX	1708	YL3ES	58	58	KO27FF		432	81	81			
YL2AJ	KO16OX	1708	YL3ES	59	57	KO27FF		144	81	81			
YL2AJ	KO16OX	1712	YL3GEA	57	57	KO37QM	SSB	432	258	258	KO37		
YL2AJ	KO16OX	1716	SM7PYJ	53	55	JO76TE		144	473	473	JO76	ScoredNoLog	
YL2AJ	KO16OX	1717	SM7HGY	57	54	JO86DR		144	422	422	JO86	ScoredNoLog	
YL2AJ	KO16OX	1721	SM7KOJ	53	53	JO66ND		432	625	625	JO66	ScoredNoLog	
YL2AJ	KO16OX	1722	SM7VUK	55	52	JO66LI		144	630	630	JO66	ScoredNoLog	
YL2AJ	KO16OX	1724	YL2QV	58	59	KO26WM		144	171	171	KO26		
YL2AJ	KO16OX	1728	SM6VTZ	559	559	JO58UJ	CW	144	701	701	JO58	ScoredNoLog	
YL2AJ	KO16OX	1729	SM7EYW	559	559	JO65NK	CW	432	647	647	JO65	ScoredNoLog	
YL2AJ	KO16OX	1733	LY5OM	599	599	KO25SJ	CW	432	228	228	KO25	ScoredNoLog	
YL2AJ	KO16OX	1735	YL2GD	599	599	KO37ML	CW	144	238	238	KO37		
YL2AJ	KO16OX	1736	LY9Y	599	599	KO16LA	CW	144	108	108	KO16	ScoredNoLog	
YL2AJ	KO16OX	1738	LY4AA	559	599	KO14WW	CW	432	231	231	KO14	ScoredNoLog	
YL2AJ	KO16OX	1740	LY2BBF	599	599	KO24PR	CW	144	282	282	KO24		
YL2AJ	KO16OX	1740	SM6BFE	559	559	JO68DQ	CW	432	673	673	JO68	ScoredNoLog	
YL2AJ	KO16OX	1741	LY4AA	599	599	KO14WW	CW	144	231	231	KO14	ScoredNoLog	
YL2AJ	KO16OX	1746	SP7TEE	55	55	JO91SS	SSB	144	626	626	JO91	ScoredNoLog	
YL2AJ	KO16OX	1747	YL2AO	59	59	KO16DK	SSB	144	83	83			
YL2AJ	KO16OX	1747	LY2BDA	559	579	KO24MQ	CW	432	280	280	KO24	ScoredNoLog	
YL2AJ	KO16OX	1750	LY2BDA	599	599	KO24MQ	CW	144	280	280		ScoredNoLog	
YL2AJ	KO16OX	1751	ES2MC	599	599	KO29GG	CW	144	267	267	KO29	ScoredNoLog	
YL2AJ	KO16OX	1752	LY2J	599	599	KO14QL	CW	144	279	279		ScoredNoLog	
YL2AJ	KO16OX	1753	ES2PRM	59	59	KO29GG	SSB	432	267	267	KO29	ScoredNoLog	
YL2AJ	KO16OX	1800	OH5EIL	53	54	KP41BA		144	531	531	KP41	ScoredNoLog	
YL2AJ	KO16OX	1803	OH4LA	599	599	KP20LG	CW	432	380	380	KP20	ScoredNoLog	
YL2AJ	KO16OX	1805	R1DM	55	55	KO49XQ		144	496	496	KO49	ScoredNoLog	
YL2AJ	KO16OX	1806	OH1TR	559	599	KP12MA	CW	432	561	561	KP12	ScoredNoLog	
YL2AJ	KO16OX	1808	ES5GI	57	55	KO38GQ		144	274	274	KO38	ScoredNoLog	
YL2AJ	KO16OX	1808	SM7ECM	559	559	JO65PU	CW	432	623	623		ScoredNoLog	
YL2AJ	KO16OX	1810	YL3ANJ	57	57	KO36QU		144	254	254	KO36		
YL2AJ	KO16OX	1811	YL2GD	599	599	KO37ML	CW	432	238	238			
YL2AJ	KO16OX	1814	SM0IJS	55	55	JO89VG		144	408	408	JO89	ScoredNoLog	
YL2AJ	KO16OX	1816	SM0KAK	57	55	JO89VG		144	408	408		ScoredNoLog	
YL2AJ	KO16OX	1817	YL3ANJ	54	54	KO36QU		432	254	254	KO36		
YL2AJ	KO16OX	1817	SM4HCM	54	54	JP70RL		144	593	593	JP70	ScoredNoLog	
YL2AJ	KO16OX	1820	SK0CT	559	559	JO99BM	CW	432	411	411	JO99	ScoredNoLog	
YL2AJ	KO16OX	1821	LY1CR	55	53	KO15CL		144	178	178		ScoredNoLog	
YL2AJ	KO16OX	1824	SM6BFE	579	599	JO68DQ	CW	144	673	673	JO68	ScoredNoLog	
YL2AJ	KO16OX	1828	ES1ATE	59	59	KO29JK	SSB	144	289	289		ScoredNoLog	
YL2AJ	KO16OX	1829	LY2VO	59	59	KO15PX	SSB	144	112	112			
YL2AJ	KO16OX	1830	LY2CH	59	59	KO15OV	SSB	144	121	121		ScoredNoLog	
YL2AJ	KO16OX	1833	ES6RMR	56	59	KO27XX		144	199	199		ScoredNoLog	
YL2AJ	KO16OX	1834	ES2PRM	59	59	KO29GG	SSB	144	267	267		ScoredNoLog	
YL2AJ	KO16OX	1839	OZ6TY	559	559	JO55XE	CW	144	725	725	JO55	ScoredNoLog	
YL2AJ	KO16OX	1846	YL3GEA	59	59	KO37QM	SSB	144	258	258			
YL2AJ	KO16OX	1847	ES1TP	53	52	KO29IK		432	288	288		ScoredNoLog	
YL2AJ	KO16OX	1852	ES2MC	55	56	KO29GG		432	267	267		ScoredNoLog	
YL2AJ	KO16OX	1854	OH4JVC	55	55	KP31ST	SSB	144	591	591	KP31	ScoredNoLog	
YL2AJ	KO16OX	1854	R1DM	52	57	KO49XQ		432	496	496	KO49	ScoredNoLog	
YL2AJ	KO16OX	1857	SM3XGV	54	55	JP81OF		144	584	584	JP81	ScoredNoLog	
YL2AJ	KO16OX	1858	SM0LQB	57	57	JO89WF		144	401	401		ScoredNoLog	
YL2AJ	KO16OX	1900	OH0AZX	53	56	KP00IF		144	390	390	KP00	ScoredNoLog	
YL2AJ	KO16OX	1903	SM5CUI	54	55	JO89WW		144	452	452		ScoredNoLog	
YL2AJ	KO16OX	1906	SK0CT	559	559	JO99BM	CW	144	411	411	JO99	ScoredNoLog	
YL2AJ	KO16OX	1907	SM7ECM	559	559	JO65PU	CW	144	623	623	JO65	ScoredNoLog	
YL2AJ	KO16OX	1911	ES2IPA	53	55	KO29JM		144	298	298		ScoredNoLog	
YL2AJ	KO16OX	1912	OH5ELO	55	57	KP41AB		144	532	532		ScoredNoLog	
YL2AJ	KO16OX	1917	ES1OX	559	579	KO29HI	CW	432	277	277		ScoredNoLog	
YL2AJ	KO16OX	1922	OH4GGW	54	55	KP31MO		144	559	559		ScoredNoLog	
YL2AJ	KO16OX	1923	YL2AO	59	57	KO16DK		432	83	83	KO16		
