@DG1BHA      JO73CE   144   2
@DK7QX       JO42KH   50    1
DL4KUG      JO40VS   50    1
@DL4KUG      JO64PB   50    2
@DL8YE       JO32TC   50    1
@DL9UO       JO62SO   50    1
@ES0FX       KO08XL   1296  3
@ES0IA       KO18KT   50    1
@ES0Z        KO18KT   50    5
@ES1ATE      KO29JK   144   1
@ES1ATE      KO29JK   432   3
@ES1ATE      KO29JK   50    1
ES1ATE      KO29SK   144   1
@ES1OX       KO29HI   432   1
@ES1TP       KO29IK   144   1
@ES2AFF      KO29EE   1296  2
@ES2AFF      KO29EE   432   2
@ES2DF       KO29GG   1296  3
@ES2DF       KO29GG   50    2
@ES2JL       KO29LL   1296  1
@ES2JL       KO29LL   432   3
@ES2JL       KO29LL   50    2
@ES2MC       KO29GG   144   7
@ES2MC       KO29GG   432   9
@ES2PRM      KO29GG   144   3
@ES2PRM      KO29GG   432   3
@ES2Z        KO29JM   144   2
@ES3MAR      KO28KX   144   2
@ES3MAR      KO28KX   50    2
@ES3RF       KO29IF   50    2
@ES4RM       KO49AL   144   6
@ES4RM       KO49AL   432   2
@ES5NC       KO38JK   50    7
@ES6RMR      KO27XX   144   3
@ES7ROSA     KO28SF   144   1
@ES7RU       KO28SI   432   3
ES7RU       KO29TA   432   1
@ES8AY       KO28GJ   432   2
@ES8PW       KO18VM   144   5
@ES8PW       KO18VM   432   7
EU6AAX      KO35     144   1
EU6AAX      KO35     432   1
EU6AAX      KO35DO   144   1
@EU6AAX      KO35UD   144   2
@EU6AAX      KO35UD   432   2
@G3TBK/P     IO93RA   50    1
@G4LPP       JO02SS   50    1
@GM4CXM      IO75TW   50    1
@LY1CR       KO15CL   144   5
@LY1CR       KO15CL   432   5
@LY1RD       KO15QU   144   1
@LY1ZI       KO24OQ   144   1
@LY2BBZ      KO16XC   144   1
@LY2BDA      KO24MQ   144   4
@LY2BDA      KO24MQ   432   4
@LY2CG       KO24PT   144   1
@LY2CH       KO15OV   1296  1
@LY2CH       KO15OV   144   6
@LY2CH       KO15OV   432   3
LY2CH       KO15PX   432   1
@LY2HQ       KO15OV   432   1
@LY2HS       KO25UO   432   12
@LY2J        KO14QL   144   2
@LY2LE       KO06NA   144   1
@LY2NA       KO15JC   432   2
@LY2WR       KO24FO   144   6
@LY3E        KO25ES   144   3
LY3FI       KO24PQ   144   1
@LY3FI       KO24PR   144   1
@LY3FI       KO24PR   432   1
@LY3I        KO25ER   144   4
@LY3JE       KO26TC   1296  4
@LY3PEJ      KO15CL   144   3
@LY3PEJ      KO15CL   432   3
@LY3US       KO15QW   432   1
@LY4AA       KO14WW   144   5
@LY4AA       KO14WW   432   8
@OG1W        KP10HT   144   1
@OG3Z        KP11MK   144   4
@OG5O        KP20MJ   50    5
@OH0A        KP00AF   144   3
@OH0A        KP00AF   432   1
@OH0A        KP00AF   50    3
@OH0AZX      KP00IF   144   5
@OH0AZX      KP00IF   432   3
@OH0AZX      KP00IF   50    3
@OH1BS       KP10AL   50    1
@OH1F        KP01TK   144   3
@OH1LEU      KP01VF   50    1
@OH1MP       KP01VM   50    1
@OH1ND       KP00XL   144   4
@OH1RI       KP10HQ   144   2
