@DB2OM       JO52BA   50    1
@DD0VF       JO61TB   432   1
@DG0NE       JO63TM   432   5
DG0NE       JO89WW   432   1
@DJ3TF       JN59WK   50    1
@DJ4TC       JO63PN   432   7
@DK2YCT      JO32RG   432   1
@DK7QX       JO42KH   50    1
@DL1VPL      JO61UA   432   1
@DL2RZ       JO54BJ   432   4
@DL3IAE      JN49DE   50    1
@ES0FX       KO08XL   144   3
@ES1ATE      KO29JK   144   1
@ES1ATE      KO29JK   432   3
ES1ATE      KO29KK   144   1
@ES1IND      KO29IJ   144   1
@ES1OX       KO29HI   144   2
@ES1OX       KO29HI   432   2
@ES1TP       KO29IK   432   2
@ES2AFF      KO29EE   432   2
@ES2DF       KO29GG   144   3
@ES2DF       KO29GG   432   3
@ES2JL       KO29LL   144   4
@ES2MC       KO29GG   432   6
@ES2NJ       KO29NK   50    3
@ES2Z        KO29JM   50    2
@ES3MAR      KO28KX   144   6
@ES3MAR      KO28KX   50    1
@ES3RF       KO29IF   432   4
@ES4EQ       KO39CE   432   1
@ES4RM       KO49AL   144   2
@ES4RM       KO49AL   432   2
@ES6DO       KO27WX   432   4
@ES7RU       KO28SI   432   3
EU6AX       KO35     144   2
@EU6AX       KO35UD   144   2
G0JDL       IO91VL   432   1
@G0JDL       JO02SI   432   1
@G3YDY       JO01FQ   50    1
@G4KUX       IO94BP   432   5
@G4ODA       IO92WS   432   1
@GI6ATZ      IO74AJ   432   6
@GM3SEK      IO74SR   432   2
@GM3WOJ      IO77WS   50    1
@GM4BYF      IO85JO   432   1
@GM4CXM      IO75TW   50    2
@GM4FVM      IO85WU   50    1
@GM4JTJ      IO86RP   432   2
@GM4JTJ      IO86RP   50    1
@GM4VVX      IO78TA   50    2
@GM6NX       IO86BC   50    1
@HA6NN       JN98VC   50    1
@IK4RAS      JN54SJ   50    1
@IQ5MS       JN54AA   50    1
@IV3KKW      JN66IE   50    1
@IW3QTG      JN65PT   50    1
@LA2D        JO59BR   50    1
@LA2Z        JO59EJ   432   2
@LA6PV       JO59LD   432   3
@LA9CAA      JO59FG   432   5
@LB2WD       JO48HM   432   2
@LY1CR       KO15CL   144   5
@LY1CR       KO15CL   432   7
@LY1MIC      KO24PR   144   1
