@2E0OUT      IO81WO   50    1
@2E0VCC/P    IO70SP   50    1
@2E0VPX      IO92UX   50    2
@4O4DB       JN92OK   50    1
@5B4AMX      KM65FA   50    1
9A1I        JN85ER   50    1
@9A1I        JN85FS   50    4
@9A2AA       JN83TF   50    1
@9A2DS       JN83HQ   50    2
@9A2EY       JN85AT   50    4
@9A2MW       JN75VW   50    6
@9A2NB       JN65TF   50    2
@9A3SHF      JN65TI   50    2
@9A3XZ       JN64WV   50    2
@9A4AA       JN75GG   50    2
@9A4OP       JN75UR   50    5
@9A4ZM       JN64WU   50    2
@9A5AFF      JN64WU   50    2
@9A5N        JN75XU   50    1
@9A5R        JN95MM   50    1
@9A5X        JN86DI   50    3
@9A6AZW      JN83FM   50    1
@9A6JAW      JN86EM   50    1
@9A9R        JN85OQ   50    1
@DB3OA       JO42VC   50    1
@DB4XN       JO43XQ   50    1
@DB5ZP       JO40UX   50    2
@DB7PN       JO30TN   50    1
@DC1AP       JO42UI   50    3
@DC1OA       JO43TQ   50    1
@DC2DC       JN68EE   50    1
@DC3CD       JN58KK   50    1
@DC3SW       JN48KW   50    2
DC3SW       JO48KW   50    1
@DC4PAB      JO30RA   50    2
@DC6GF       JN58AI   50    3
@DC7DX       JN49LE   50    2
@DC9BG       JO42EF   50    3
@DD0OO       JN49FN   50    1
@DD1HV       JO61UC   50    2
@DD3DJ       JO31OL   50    2
@DD6ZV       JO62SN   50    1
@DD7DAC      JO31WP   50    2
@DD7EE       JO41JX   50    3
@DD9EN       JO31JG   50    1
@DD9WL       JN49EW   50    2
@DF1JC       JO31OG   50    1
@DF3EK       JO35PB   50    1
DF4RD       JN59     50    1
@DF5AU       JO50TW   50    1
@DF6IY       JN48EU   50    2
@DF6MB       JO31IJ   50    1
@DF6NJ       JO50XA   50    1
@DF6ON       JO52IJ   50    1
@DF6QE       JO31TX   50    1
@DF7DJ       JO31TO   50    2
@DF7JS       JO31JM   50    2
@DF7TS       JN48RN   50    1
@DF9QX       JO42HD   50    1
@DG0NE       JO63TM   144   2
@DG1IAH      JN39RM   50    1
@DG1IAN      JO30KW   50    1
@DG1NPM      JO31TC   50    2
@DG2GYX      JO47EQ   50    1
@DG2NBG      JO50OG   50    2
@DG2SBL      JN48VX   50    4
@DG3NDH      JO60CB   50    1
@DG6JF/P     JO33QN   50    1
@DG7AC       JO42UI   50    4
DG7AC       JO50SW   50    1
@DG7LL       JO53AK   50    1
@DG7LL       JO53AQ   50    1
@DH0SBW      JN48OW   50    1
@DH1CAD      JO52UA   50    1
@DH1DAC      JO31OK   50    1
@DH2OAA      JO42TU   50    3
@DH3CL       JO42KA   50    1
@DH3CS       JO30XX   50    2
@DH4PAA      JN49CW   50    1
@DH5DAR      JO31QK   50    1
@DH5DAR      JO32QK   50    1
@DH5MK       JO41KW   50    6
@DH6JL       JO31DH   50    1
@DH7AOF      JO62XG   50    1
@DH8GV       JO33RL   50    1
@DH8TOM      JO61EH   50    1
@DH8WE       JO50TJ   50    2
