Callsign	WWLoc	UTC	Corresp	Sent	Recvd	nWWLoc	Mode	Band	QRB	Pnt	nWWLoc	Remark	
YL2AJ	KO16OX	1709	YL3EK	57	57	KO27FF		144	81	81	KO27		
YL2AJ	KO16OX	1713	YL3ES	59	59	KO27FF		144	81	81			
YL2AJ	KO16OX	1716	YL2QG	53	59	KO06QR		144	115	115	KO06		
YL2AJ	KO16OX	1719	SM0WW	57	59	JO99KO		144	387	387	JO99	ScoredNoLog	
YL2AJ	KO16OX	1721	SM6KTO	54	54	JO67FI		144	649	649	JO67	ScoredNoLog	
YL2AJ	KO16OX	1724	ES5GI	57	59	KO38GQ		144	274	274	KO38	ScoredNoLog	
YL2AJ	KO16OX	1725	YL3EK	59	59	KO27FF		144	0	0		Dupe 17:09	
YL2AJ	KO16OX	1726	OH7RJ	53	54	KP33QK		144	754	754	KP33	ScoredNoLog	
YL2AJ	KO16OX	1736	YL2GD	59	59	KO37ML	SSB	144	238	238	KO37		
YL2AJ	KO16OX	1737	YL3GEA	59	59	KO37QM	SSB	144	258	258		ScoredNoLog	
YL2AJ	KO16OX	1742	YL2QV	59	59	KO26WM		144	171	171	KO26		
YL2AJ	KO16OX	1746	SM1FMT	55	55	JO96BW		144	309	309	JO96	ScoredNoLog	
YL2AJ	KO16OX	1750	SM7EYW	559	559	JO65NK	CW	144	647	647	JO65	ScoredNoLog	
YL2AJ	KO16OX	1751	SM7LCB	599	599	JO86GH	CW	144	415	415	JO86	ScoredNoLog	
YL2AJ	KO16OX	1753	SM7ATL	559	559	JO86EQ	CW	144	417	417		ScoredNoLog	
YL2AJ	KO16OX	1756	SM0LQB	56	55	JO89WF		144	401	401	JO89	ScoredNoLog	
YL2AJ	KO16OX	1759	SA0CAN	53	53	JO99CH		144	392	392		ScoredNoLog	
YL2AJ	KO16OX	1802	YL3ANJ	54	57	KO36QU		144	254	254	KO36		
YL2AJ	KO16OX	1805	LY1R	57	58	KO14RV		144	233	233	KO14	ScoredNoLog	
YL2AJ	KO16OX	1807	ES2IPA	55	56	KO29JM		144	298	298	KO29	ScoredNoLog	
YL2AJ	KO16OX	1816	ES1TP	53	52	KO29IK		144	288	288		ScoredNoLog	
YL2AJ	KO16OX	1819	SM3XGV	54	54	JP81OF		144	584	584	JP81	ScoredNoLog	
YL2AJ	KO16OX	1823	YL3ANT	53	56	KO36PM		144	255	255			
YL2AJ	KO16OX	1831	LY2HS	599	599	KO25UO	CW	144	218	218	KO25		
YL2AJ	KO16OX	1833	EU6AX	55	56	KO35UD		144	346	346	KO35	ScoredNoLog	
YL2AJ	KO16OX	1837	SK6YH	559	559	JO58UJ	CW	144	701	701	JO58	ScoredNoLog	
YL2AJ	KO16OX	1840	LY4AA	599	599	KO14WW	CW	144	231	231		ScoredNoLog	
YL2AJ	KO16OX	1846	LY2BDA	599	599	KO24MQ	CW	144	280	280	KO24	ScoredNoLog	
YL2AJ	KO16OX	1847	LY3JE	59	59	KO26TC	SSB	144	178	178			
YL2AJ	KO16OX	1850	ES1ATE	59	59	KO29JK	SSB	144	289	289		ScoredNoLog	
YL2AJ	KO16OX	1851	ES1MW	59	59	KO29HI	SSB	144	277	277		ScoredNoLog	
YL2AJ	KO16OX	1855	ES1OX	599	599	KO29HI	CW	144	277	277		ScoredNoLog	
YL2AJ	KO16OX	1858	OZ2AR	559	559	JO65BT	CW	144	694	694		ScoredNoLog	
YL2AJ	KO16OX	1900	OH4LA	599	599	KP20LG	CW	144	380	380	KP20	ScoredNoLog	
YL2AJ	KO16OX	1904	SP2FRY	559	559	JO83WR	CW	144	494	494	JO83	ScoredNoLog	
YL2AJ	KO16OX	1909	SM7DTE	559	559	JO75CN	CW	144	578	578	JO75	ScoredNoLog	
YL2AJ	KO16OX	1916	OH4JVC	55	55	KP31ST	SSB	144	591	591	KP31	ScoredNoLog	
YL2AJ	KO16OX	1927	SP7KEE	55	55	JO91SS	SSB	144	626	626	JO91	ScoredNoLog	
YL2AJ	KO16OX	1931	ES3/SM0KAK	58	58	KO19SF		144	251	251	KO19	ScoredNoLog	
YL2AJ	KO16OX	1940	R1DM	53	56	KO49XQ		144	496	496	KO49	ScoredNoLog	
YL2AJ	KO16OX	1943	ES2IPA	53	53	KO29JM		144	0	0		Dupe 18:07	
YL2AJ	KO16OX	1947	OH3BHX	53	53	KP21FA		144	456	456	KP21	ScoredNoLog	
YL2AJ	KO16OX	1952	OH4GGW	54	56	KP31MO		144	559	559		ScoredNoLog	
YL2AJ	KO16OX	1953	ES3TI	59	59	KO29KD		144	261	261		ScoredNoLog	
YL2AJ	KO16OX	1957	ES8PW	57	54	KO18VM		144	175	175	KO18	ScoredNoLog	
YL2AJ	KO16OX	1959	ES2MC	56	56	KO29GG		144	267	267		ScoredNoLog	
YL2AJ	KO16OX	2002	R1AO	55	54	KP40TG		144	522	522	KP40	ScoredNoLog	
YL2AJ	KO16OX	2013	OI3V	54	53	KP21FV		144	552	552		ScoredNoLog	
YL2AJ	KO16OX	2015	OH3DP	53	55	KP10TT		144	427	427	KP10	ScoredNoLog	
YL2AJ	KO16OX	2017	OH0AZX	54	55	KP00IF		144	390	390	KP00	ScoredNoLog	
